,Date,TweetURL,User,Source,Location,Tweet,Likes_Count,Retweet_Count,Quote_Count,Reply_Count
0,2022-06-25 12:56:35+00:00,https://twitter.com/MendantDiallo/status/1540680352884301825,MendantDiallo,Twitter for iPhone,"La Rochelle, France","1.Des opposants appellent le CNRD et son gvnt au dialogue. 
2. Les #espaceGG accusent les opposants de faire la politique de la chaise vide. 
3.Le CNRD et son gvnt acceptent le dialogue. 
4.Les mm #espaceGG tapent sur le CNRD.
Devinez qui sont les problèmes dans ce pays ! #Kibaro",8,2,1,3
1,2022-06-24 22:59:45+00:00,https://twitter.com/espace_gg/status/1540469757673185280,espace_gg,Twitter for iPhone,Guinée conakry,"À très bientôt rendez-vous la saison prochaine pour une nouvelle aventure, ça été un plaisir de vous servir tout au long de cette saison.
#EspaceGG #HadafoMedias @LamineGuirassy @AhmedKourouma11 @antoinekouroum1  @JacqLewa @moussayerobah https://t.co/VgW0nPVExI",137,4,0,15
2,2022-06-24 14:57:15+00:00,https://twitter.com/Ibmagass29/status/1540348334166233093,Ibmagass29,Twitter for Android,,"Happy birthday to you. 
L'idole, la référence et le modèle de toute la jeunesse Guinéenne. 
Lamine guirassy 
#EspaceGG",2,0,0,0
3,2022-06-24 12:19:34+00:00,https://twitter.com/Mohamed27505542/status/1540308652611063810,Mohamed27505542,Twitter for Android,,Joyeux anniversaire à toi Lamine guirassy je te souhaite tout le bonheur du monde à très bientôt pour la saison prochaine vous nous avez fait  vibré temps de joie avec votre émission les #EspaceGG merci aux #groupesHadafomedias et à toutes l'équipe des Grande gueule https://t.co/Jz5rQZiVs9,1,0,0,0
4,2022-06-24 11:46:58+00:00,https://twitter.com/Monsieur_SIS/status/1540300447205949440,Monsieur_SIS,Twitter for iPhone,Guinée,"Bonne vacances #EspaceGG
Mention spéciale à Madame @moussayerobah, brillantissime modératrice 💯❤️",30,3,0,0
5,2022-06-24 11:33:36+00:00,https://twitter.com/BarryAb71286353/status/1540297082849951745,BarryAb71286353,Twitter for Android,Guinée,"En plein covid, le pétrole Américain est parti au dessus de zéro. Pourquoi n'avions nous pas acheter en ce moment pour nos réservés. C'est la plus simple règle du commerce, les Banques le font quotidiennement. Imaginez à combien nous l'aurions vendu. réveillons nous.#EspaceGG",1,0,0,0
6,2022-06-24 11:31:28+00:00,https://twitter.com/pathus90/status/1540296544334790657,pathus90,Twitter Web App,"Ile-de-France, France","""Le 05 septembre, Doumbouya a appelé Lamine à 7 heures en l'informant avoir capturé le vieux...""
#EspaceGG",11,1,0,2
7,2022-06-24 11:25:46+00:00,https://twitter.com/BarryAb71286353/status/1540295111262748672,BarryAb71286353,Twitter for Android,Guinée,LG arrête de fumer S'il te plaît #EspaceGG,0,0,0,0
8,2022-06-24 11:23:16+00:00,https://twitter.com/IbrahimKourouma/status/1540294483035787264,IbrahimKourouma,Twitter for Android,Saint-Etienne,"Bonjour les GG,
Il fallait que le FNDC annonce une maf pour que ce dialogue politique reprenne.  Il n y a donc pas de sincérité. On souhaite qu'il ait un compromis pour le retour à l'ordre constitutionnel. 
Je souhaite bcp de succès à Kandia Kora.#espacegg",1,0,0,0
9,2022-06-24 11:07:56+00:00,https://twitter.com/Boubaca07736337/status/1540290624645128197,Boubaca07736337,Twitter for Android,,#EspaceGG le cnrd ne peut exclure personne il doit comprendre ça nous tous savons qui est qui dans notre pays. Le cnrd doit être neutre pour l'intérêt de tous ces qui ne pas le cas pour le moment,1,0,0,0
10,2022-06-24 10:55:47+00:00,https://twitter.com/AlphaousmaneS/status/1540287566712373253,AlphaousmaneS,Twitter for Android,,Bojour diadia notre pays est désordonné plus que une junte sinon comment le premier ministre peut faire un communiqué et son son ministre se permet de faire le contraire c'est vraiment regrettable. Sow cravate membre de la sycora #EspaceGG,0,0,0,0
11,2022-06-24 10:53:36+00:00,https://twitter.com/WontanaraXXI/status/1540287017657024513,WontanaraXXI,Twitter for iPhone,Commune de Ratoma - T4,"Bonjour #EspaceGG 

Après avoir refusé plusieurs propositions de dialogue, maintenant.
Ils veulent négocier que avec le CNRD (les militaires) ?
Genre ils croient que cette transition sera comme la précédente ?
Ils croient vraiment que ce qui c’est passé en 2010 aura lieu en 2026",0,0,0,1
12,2022-06-24 10:48:32+00:00,https://twitter.com/barrsaiku/status/1540285742739505154,barrsaiku,Twitter for Android,Guinée,Jack lewa... faut pas avoir peur Moussa moise va récupérer sa place à la fin de la transition 😀😀😀 #EspaceGG,0,0,0,0
13,2022-06-24 10:07:33+00:00,https://twitter.com/kouyatebangaly8/status/1540275427914178566,kouyatebangaly8,Twitter for Android,,#EspaceGG,0,0,0,0
14,2022-06-24 10:04:09+00:00,https://twitter.com/camso_vegas/status/1540274571718303744,camso_vegas,Twitter for Android,,"Bonjour, ils faut que les réfugiés vivants en Guinée soient rétabli dans leurs droits.#EspaceGG",0,0,0,0
15,2022-06-24 10:02:11+00:00,https://twitter.com/BARRYBabaAmado1/status/1540274077000208386,BARRYBabaAmado1,Twitter for iPhone,,#EspaceGG,0,0,0,0
16,2022-06-24 10:00:45+00:00,https://twitter.com/BakoToure2/status/1540273716671782912,BakoToure2,Twitter for Android,,"Bjr! Les GG, respect à vous.🇬🇳

Cet fut une année pleine et riche en évènements. Une aventure indélébile, Elle a tenu ses promesses. 

Bonne vacance!
J'ai aimé❤  #EspaceGG",0,0,0,0
17,2022-06-24 10:00:36+00:00,https://twitter.com/MacireDjibril/status/1540273678084194304,MacireDjibril,Twitter for Android,,"#EspaceGG Bonjour Madame yero et à toute l'équipe des GG, ce que je déplore dans cette pénurie de carburant, c'est le manque de communication des autorités bien avant la crise pour permettre à la population de se préparer, puisque  que personne à cela. depuis Coyah wonkifong crf",0,0,0,0
18,2022-06-24 09:53:57+00:00,https://twitter.com/BakoToure2/status/1540272003206336512,BakoToure2,Twitter for Android,,"Bjr! Les Champions🇬🇳

Cet amateurisme au sein de la Sonap et du gouvernement, Dénote d'un manque de proactivé, de management et de prévoyance administrative.

Plus jamais ça!
Merci
#EspaceGG",0,0,0,1
19,2022-06-24 09:53:20+00:00,https://twitter.com/diallo_herako/status/1540271850734981121,diallo_herako,Twitter for Android,,"Bonjour la DIADIA.
Quoi qu'on dit on reconnaître qu'aujourd'hui il ya un crise de carburant  et les conséquences seront incalculable si cela prend du temps c'es pourquoi l'Etat  doit communiquer en agissant avant que ça dégénère de plus.#espaceGG",0,0,0,0
20,2022-06-24 09:50:25+00:00,https://twitter.com/BakoToure2/status/1540271115146350592,BakoToure2,Twitter for Android,,"Bjr! Le GG, respect à vous.🇬🇳

Cet fut une année pleine et riche en évènements. Une aventure indélébile, Elle a tenu ses promesses. 

Bonne vacance!
J'ai aimé❤  #EspaceGG",0,0,0,0
21,2022-06-24 09:49:09+00:00,https://twitter.com/PvBEAVOGUI1/status/1540270798404993024,PvBEAVOGUI1,Twitter for Android,,Bonjour djadja et bonjour à toute l'équipe des GG. Je voudrais juste remercier Mafoudia pour son cri du cœur ce matin. #EspaceGG,0,0,0,0
22,2022-06-24 09:49:04+00:00,https://twitter.com/abedlezaid/status/1540270777559310336,abedlezaid,Twitter for Android,Tunisie,"@antoinekouroum1 a parfaitement raison,attendons le soir pour voir,mais je ne comprend pas pourquoi @MafoudiaB n'a pas soulever ces mesures d'accompagnement devant le directeur hier matin.C'est tellement pertinent ce qu'elle avance.
Où est passé le ministre des hydros?
#EspaceGG",0,0,0,0
23,2022-06-24 09:47:37+00:00,https://twitter.com/Cellou_Adams/status/1540270411472142339,Cellou_Adams,Twitter for Android,Guinée,"Vous avez fait une saison décisive, il y a eu certes des moments difficiles mais aussi de bons moments avec les auditeurs. Il faut continuer à nous servir avec loyauté, et nous resterons vos fidèles auditeurs. Merci à toute l'équipe, revenez plus forts. 
#EspaceGG",1,0,0,1
24,2022-06-24 09:45:52+00:00,https://twitter.com/DtmLombe/status/1540269970780786688,DtmLombe,Twitter for Android,Angola,"Bjr #EspaceGG 
Bien-sure que nous sommes dans une situation exceptionnelle, avec un pouvoir exceptionnel, comprenons que cette exception ne doit pas exclure un manque de communication face à des situations de crise,une communication rassure le peuple,le silence l'irrite
Attention",0,0,0,0
25,2022-06-24 09:44:45+00:00,https://twitter.com/DialloMLamabank/status/1540269687610789889,DialloMLamabank,Twitter for Android,Guinée,"#EspaceGG
Bonjour !!
Joyeux anniversaire au Turbo national et bonnes vacances à vous chers journalistes...!
Ce fut une saison particulière et nous serons là avec vous pour rendre la prochaine meilleure..!
#EspaceGG",1,0,0,0
26,2022-06-24 09:42:56+00:00,https://twitter.com/MoussaIbrahimc4/status/1540269231706673152,MoussaIbrahimc4,Twitter for Android,,"Bonjour #EspaceGG
La meilleure arme pour convaincre le peuple c'est la vérité.
La pénurie du carburant c'est décevant on nous parle la montée et la descente des marrées.
Quelques choses n'allaient pas à la SONAG.
Gouverner c'est prévoir",0,0,0,0
27,2022-06-24 09:42:06+00:00,https://twitter.com/youssef_kaba/status/1540269021823750144,youssef_kaba,Twitter for Android,,#EspaceGG La présence de la foule dans les stations-service représente un gros risque d'incendie. Il va falloir sécuriser ces endroits et mettre de l'ordre pour éviter que cette crise ne nous arrache des vies. Il faut urgemment agir pour nous sortir de cette situation ce week-end,1,0,0,0
28,2022-06-24 09:41:15+00:00,https://twitter.com/salioukounantou/status/1540268809650585600,salioukounantou,Twitter for Android,République de Guinée ,"Bonjour la team les #EspaceGG 
Oufffffffffff quelle calvaire pour les conakrikas ce matin l'homme est obligé de stationner sa Moto 🏍 pour se chercher, pour arriver en ville. Il faut que l'Etat guinéen respecte les guinéens un peu ce pays c'est de la merde @moussa_yero8",0,0,0,0
29,2022-06-24 09:40:10+00:00,https://twitter.com/IbOuDia62174965/status/1540268535078854657,IbOuDia62174965,Twitter for Android,,"Bonjour #EspaceGG,
La réussite d'une transition apaisée se construit sur le consensus des acteurs politiques, sociaux représentatifs et serieux. Dites au CNRD de nous éviter la mise en scène et d'aller à l'essentiel. Bonnes vacances à vous.",1,0,0,0
30,2022-06-24 09:40:04+00:00,https://twitter.com/layemusa73/status/1540268510911385602,layemusa73,Twitter for iPhone,,"#EspaceGG Bonjour les GG .Mafoudia à raison,souvent,les dirigeants ici ne se soucis pas de la souffrance quotidienne des bas peuples. Regarde les prix des denrées au marché! Par exemple avant le prix de mayonnaise BAMA était à 30,000FG , aujourd’hui, c’est  à 40,000! Etc,etc .",0,0,0,0
31,2022-06-24 09:39:54+00:00,https://twitter.com/Cellou_Adams/status/1540268469660303367,Cellou_Adams,Twitter for Android,Guinée,"Vous avez fait une saison décisive, il y a eu certes des moments difficiles mais aussi de bons moments avec les auditeurs. Il faut continuer à nous servir avec loyauté, et nous resterons vos fidèles auditeurs. A la prochaine et joyeux anniversaire au Turbo.
#EspaceGG",0,0,0,0
32,2022-06-24 09:38:52+00:00,https://twitter.com/Mohamed27505542/status/1540268210729132032,Mohamed27505542,Twitter for Android,,"Bonjour les gg je sui d'avis avec Antoine kourouma jusque-là y'a pas eux de depotage à cette allures le pire risque de ce reproduire le DG de la sonap nous doit des explications en passant joyeux anniversaire au Turbo Lamine guirassy
#EspaceGG",1,0,0,0
33,2022-06-24 09:38:08+00:00,https://twitter.com/salioukounantou/status/1540268023990423552,salioukounantou,Twitter for Android,République de Guinée ,"Bonjour la team les #EspaceGG 
Oufffffffffff quelle calvaire pour les conakrikas ce matin l'homme est obligé de stationner sa Moto 🏍 pour se chercher, pour arriver en ville. Il faut que l'Etat guinéen respecte les guinéens un peu ce pays c'est de la merde @LamineGuirassy",0,0,0,0
34,2022-06-24 09:37:56+00:00,https://twitter.com/DgLancei/status/1540267974367580160,DgLancei,Twitter for Android,,"#EspaceGG
Bonjour les GG. 
Que le DG de la SONAP arrête de nous dire que les bateaux transportant les carburants sont déjà au port, qu'ils sont entrain de faire le dépotage. L'essentiel est de fournir les stations afin de donner l'essence à la population guinéenne. 
#EspaceGG",1,0,0,0
35,2022-06-24 09:36:34+00:00,https://twitter.com/pathekourou224/status/1540267630992531456,pathekourou224,Twitter for Android,,"Une saison décisive pour  @HadafoMedias avec des coups durs de la vie, mais le Groupe est resté lui-même ! Bravo à toutes les équipes, aux techniciens surtout. La prochaine saison de #EspaceGG, les questions de développement local doivent primer. Bonnes vacances, chers amis !",2,0,0,0
36,2022-06-24 09:34:38+00:00,https://twitter.com/BarryMustapha95/status/1540267144704937984,BarryMustapha95,Twitter for Android,quelque part sur terre,"Bonjour à vous Madame yero c'est pays est anormal chacun fait ce qui lui semble juste dirigeant, citoyen
Rien ne semble être bon pour notre pays, des dirigeants incapables des citoyens malhonnêtes 
Qu'Allah sauve notre pays 
#EspaceGG",1,1,0,0
37,2022-06-24 09:33:54+00:00,https://twitter.com/DialloMLamabank/status/1540266960935690241,DialloMLamabank,Twitter for Android,Guinée,"Bonjour !!
Joyeux anniversaire au Turbo national et bonnes vacances à vous chers journalistes...!
Ce fut une saison particulière et nous serons là avec vous pour rendre la prochaine meilleure..!
#EspaceGG",2,0,0,0
38,2022-06-24 09:32:49+00:00,https://twitter.com/BakoToure2/status/1540266685848080384,BakoToure2,Twitter for Android,,"Bjr! Les Champions🇬🇳

Cet amateurisme au sein de la Sonap et du gouvernement, Dénote d'un manque de proactivé et management et de prévoyance administrative.

Plus jamais ça!
Merci

 #EspaceGG",0,0,0,0
39,2022-06-24 09:32:48+00:00,https://twitter.com/SaliouBachir/status/1540266681565696002,SaliouBachir,Twitter for iPhone,"Guinée,Conakry ","#EspaceGG
Il faut se dire la vérité sur cette crise, l’Etat a failli à ses responsabilités c’est n’est de la sorte on gouverne, on ne peut imaginer les pertes qu’à subit l’Etat et les dommages causés aux citoyens par leur incapacité d’anticiper. Bonne vacances à vous ls soldats.",0,0,0,0
40,2022-06-24 09:32:12+00:00,https://twitter.com/VraiGuineen/status/1540266529538727936,VraiGuineen,Twitter for iPhone,Guinée équatoriale,#EspaceGG bonjour les gg je vous souhaite vacances merveilleuses et en vérité je m’ennuierai pendant ces vacances vous êtes les meilleurs bon vent à vous,0,0,0,0
41,2022-06-24 09:30:56+00:00,https://twitter.com/Ibrahim61112169/status/1540266211036041216,Ibrahim61112169,Twitter for iPhone,,"Bonjour GG… vous allez nous manquer franchement mais bon … à tantôt bref pour revenir sur l’actualité , le cas de pénurie de carburant c’est dû au laxisme du gouvernement sinon y’a des précautions que tout état digne prendrait en amont afin d’éviter ces crises #EspaceGG",0,0,0,0
42,2022-06-24 09:28:43+00:00,https://twitter.com/Noumou29/status/1540265655714316297,Noumou29,Twitter for iPhone,,"Bonjour madame gg la sonape as manqué d’anticipation sinon on pouvait éviter  cette crise ,il faut que le président s’implique pour qu’on trouve une solution rapide , on n’as vraiment souffert presque une semaine maintenant il faut se bouger 
bonne vacances à vous  #EspaceGG",6,0,0,0
43,2022-06-24 09:28:29+00:00,https://twitter.com/pathekourou224/status/1540265593953308672,pathekourou224,Twitter for Android,,"Une saison décisive pour  @HadafoMedias avec des coups durs de la vie, mais le Groupe est resté lui-même! Bravo à toutes les équipes, aux techniciens surtout. La prochaine saison de #EspaceGG, les questions de développement local doivent primer. Bonnes vacances, chers amis !",0,0,0,0
44,2022-06-24 09:28:13+00:00,https://twitter.com/Kandeadamsmith/status/1540265527112761350,Kandeadamsmith,Twitter for Android,Bis Guinee S.A,"Bonjour les GG
Chers tous, « évitez d’utiliser votre voiture pour les petits trajets et privilégiez le bus, le vélo et la marche ». 
Premier couac du CNRD = Carburant
#EspaceGG",0,0,0,0
45,2022-06-24 09:24:49+00:00,https://twitter.com/DgLancei/status/1540264675211939840,DgLancei,Twitter for Android,,"#EspaceGG
Bonjour les GG.
Je suis entièrement d'accord avec Ahmed Kourouma cette pénurie d'essence en République de Guinée est la conséquence de la non prévision des crises en faisant des réserves de stock de carburant comme les autres pays de la sous région.
#EspaceGG",0,0,0,0
46,2022-06-24 09:24:30+00:00,https://twitter.com/Mohamed86759151/status/1540264594287087616,Mohamed86759151,Twitter for Android,,"Bonjour les GG vous allez beaucoup nous manquer dans les deux  mois là .
Je vous souhaite une très bonne vacances à bientôt pour la saison 15. Je vous suis depuis Clermont-Ferrand  #EspaceGG",0,0,0,0
47,2022-06-24 09:23:22+00:00,https://twitter.com/BAMYSON/status/1540264309225361410,BAMYSON,Twitter for Android,,Bjr les GG. Dites au colonel d prendre au sérieux la SOGUIPAH. C'est inconcevable que le ministre nomme 1 directeur par intérim et 2 mois après ce dernier démissionne et le mm ministre devient DG de 7 mm société relevant de sa tutelle. 6 mois les planteurs sont pa payés.#EspaceGG,0,0,0,0
48,2022-06-24 09:19:30+00:00,https://twitter.com/Diarouga7Balde/status/1540263334162964480,Diarouga7Balde,Twitter for Android,Guinée,"Bonjour #EspaceGG franchement vous allez beaucoup nous manquer je vous souhaite une bonne vacance et on espère retrouvez l'équipe entière l'année prochaine. 
Vive ACP de Dr ben youssouf Keita 
oser.croire.vaincre 
Amadou Diarouga Baldé",0,0,0,0
49,2022-06-24 09:17:32+00:00,https://twitter.com/Diarouga7Balde/status/1540262839323074562,Diarouga7Balde,Twitter for Android,Guinée,#EspaceGG,0,0,0,0
50,2022-06-24 09:13:29+00:00,https://twitter.com/CeceBourgeois/status/1540261820203663360,CeceBourgeois,Twitter for Android,,"Bonjour Djadja
Cette pénurie de carburant vient allourdir la peine des guinéens. Le DG de la SONAPE doit arrêter ces discours et se mettre à la tâche car à cette allure ou vont les choses,les guinéens ont du mal à prendre leurs maux en patience
Que Dieu sauve la Guinée 
#EspaceGG",0,0,0,0
51,2022-06-24 09:10:28+00:00,https://twitter.com/BaldeMAli1/status/1540261063186419712,BaldeMAli1,Twitter for Android,,"Bonjour les GG, j'aimerais souhaite un joyeux anniversaire a  Mr lamine guirassy un grand homme et je le remercie pour tous qu'il fait pour la guinée 🖐🏾#espacegg",0,0,0,0
52,2022-06-24 09:10:14+00:00,https://twitter.com/excellence_le/status/1540261004155801602,excellence_le,Twitter Web App,Guinée,"Bonjour les GG cela m'a fait plaisir d'écouter cette émission depuis le 5 septembre pour cette saison concernant cette pénurie d'essence depuis quelques jours le DG de SONAP n'a pas pu donner des explications claires par rapport à cette crise et ses vraiment désolant.
 #ESPACEGG",0,0,0,0
53,2022-06-24 09:09:59+00:00,https://twitter.com/YoussoufMario/status/1540260941354369024,YoussoufMario,Twitter for Android,,"#EspaceGG 
Bonjour les GG. Les bateaux transportant le carburant sont déjà au port, qu'ils sont entrain de faire le dépotage du gasoil et que celui de l'essence s'en suivra. Dans un état sérieux le responsable des produits pétroliers allait démissionner. Bonne vacance à vous",1,0,0,0
54,2022-06-24 01:16:36+00:00,https://twitter.com/nafala25/status/1540141810999119872,nafala25,Twitter for Android,Quebec,".Peuple de Guinée wake up. reveillez-vous 
#EspaceGG https://t.co/tA5ORH13t7",0,0,0,0
55,2022-06-23 18:36:11+00:00,https://twitter.com/amadououry99/status/1540041041637789697,amadououry99,Twitter for Android,Guinée ,C'est quoi cette galère ? Arrêtez de vous foutres de la gueule du guinéen. #Kibaro #EspaceGG https://t.co/BKrQowVXgo,2,2,0,0
56,2022-06-23 17:46:47+00:00,https://twitter.com/BaldeMAli1/status/1540028607824908288,BaldeMAli1,Twitter for Android,,Antoine es trop nul pour être journaliste😂 #EspaceGG,0,0,0,0
57,2022-06-23 17:05:08+00:00,https://twitter.com/MendantDiallo/status/1540018128360538115,MendantDiallo,Twitter for iPhone,"La Rochelle, France","Des chroniqueurs #EspaceGG choqués que les lettres de crédit #SGGuinée soient validées par la maison mère de Société Générale à Paris au nom d’un panafricanisme béant.
Les mêmes trouvent normal que les problèmes des employés du groupe en région soient réglés à Conakry. 
#Kibaro",15,5,0,5
58,2022-06-23 11:51:21+00:00,https://twitter.com/DtmLombe/status/1539939160181579777,DtmLombe,Twitter for Android,Angola,"#EspaceGG 
@espace_gg réactualiser votre spot publicitaire hein 
''Moussa Moïse Sylla'' n'est plus des #GG
@LamineGuirassy 
@JacqLewa 
@antoinekouroum1",0,0,0,1
59,2022-06-23 11:43:11+00:00,https://twitter.com/aboubadial/status/1539937105106944000,aboubadial,Twitter for iPhone,Guinée-conakry,"D’autres joueurs sont allés faire des galas et autres activités à titre gratuit dans leurs pays d’origines. 
Antoine a raison. C’est inimaginable qu’on fasse payer les gens pour une telle activité.
@LamineGuirassy 
#EspaceGG",3,0,0,0
60,2022-06-23 11:25:38+00:00,https://twitter.com/lemafieux224/status/1539932689062658048,lemafieux224,Twitter for iPhone,Guinée,@AhmedKourouma11 très drôle pour dire que la SGBG a fait preuve d’arrogance. Il faut savoir que c’est des milliards de $ qui sont en jeu et chaque banque a son appétence au risque. Si il faut faire sauter le verrou  la requête ira jusqu’au CA pour l’approbation.#EspaceGG,0,0,0,0
61,2022-06-23 11:09:31+00:00,https://twitter.com/alhassanebang20/status/1539928633376210945,alhassanebang20,Twitter Web App,,Bonjour les GG je pense qu'il nous faut des personnes comme ce monsieur c'est un cadre assermenté  #EspaceGG,1,0,0,0
62,2022-06-23 10:51:14+00:00,https://twitter.com/Noumou29/status/1539924031952101378,Noumou29,Twitter for iPhone,,Toutes ces explications ont pouvaient éviter en anticipant c’est ça gouverner et maintenant nous sommes dans la crise on ne peux rien patientons encore #EspaceGG,0,0,0,0
63,2022-06-23 10:26:40+00:00,https://twitter.com/AmadouS39055860/status/1539917849866784769,AmadouS39055860,Twitter for Android,,#EspaceGG,0,0,0,0
64,2022-06-23 10:12:28+00:00,https://twitter.com/MarOneElie/status/1539914278819561472,MarOneElie,Twitter for Android,,"Salut les #EspaceGG  dites a les Guinéens les 4 000 000 de litres que la Guinée a offerts au Mali cela ne peut nous faire sortir de cette crise qu'ils oublie ça
 parce que la populations Guinéenes est plus que 4 000 000",0,0,0,1
65,2022-06-23 10:10:27+00:00,https://twitter.com/Kandeadamsmith/status/1539913770100834310,Kandeadamsmith,Twitter for Android,Bis Guinee S.A,"Bonjour Les GG
Plus jamais ça en Guinée
Crise de carburant
#EspaceGG",0,0,0,0
66,2022-06-23 10:06:08+00:00,https://twitter.com/SouarAlhassane2/status/1539912683054682112,SouarAlhassane2,Twitter for Android,Guinée,"Bonjour les GG, cette rupture en carburant est la conséquence de la non anticipation, je ne sais pas à qui elle profite mais le peuple souffre.
#EspaceGG",4,0,0,1
67,2022-06-23 10:04:07+00:00,https://twitter.com/BakoToure2/status/1539912175954837504,BakoToure2,Twitter for Android,,"Bjr! Les GG, respect à vous.

Cette rupture dans l'approvisionnement de nos Stations en carburant, dénote d'un manque de management criard.

Merci!  #EspaceGG",0,0,0,0
68,2022-06-23 10:02:11+00:00,https://twitter.com/Barry05603851/status/1539911687905615872,Barry05603851,Twitter for Android,Guinée,"Salut les GG,dans un état sérieux le responsable des produits pétroliers allait démissionner, mais c'est la Guinée (Barry leyfello depuis Labé)#EspaceGG",0,0,0,0
69,2022-06-23 09:57:53+00:00,https://twitter.com/listoyc/status/1539910608992215040,listoyc,Twitter for iPhone,,@LamineGuirassy demandé au DG de la SONAP quand est-ce les citoyens auront à nouveau le carburant dans les différentes stations parce que y’en a marre #Kibaro #EspaceGG #team224,1,1,0,0
70,2022-06-23 09:57:28+00:00,https://twitter.com/mouctardiallo13/status/1539910502213713922,mouctardiallo13,Twitter for Android,conakry,"Bnjr les GG. Au fait les chinois ne sont pas les seuls qui sous-traites le Citoyen lambda. Ça se passe comme ça aussi et avec les Indiens et avec certains Libanais. Au vue de tous ce qui se passe avec ces gens là, je comprend pourquoi certains pays sont xénophobes #EspaceGG",0,0,0,0
71,2022-06-23 09:57:16+00:00,https://twitter.com/MAMADOU94156/status/1539910451592577028,MAMADOU94156,Twitter for iPhone,Espagne,"#EspaceGG bonjour mes chers journalistes,en Guinée les agents sont mal payés mais je veux vous dire qu’en Guinée c’est la dignité qui manque à ces agents @LamineGuirassy",0,0,0,0
72,2022-06-23 09:54:30+00:00,https://twitter.com/OuessouDIABY/status/1539909754478379010,OuessouDIABY,Twitter for iPhone,De quoi je me mêle ?  ,"Le DG de la SONAP je l’ai jugé sans l’évaluer (que Dieu me pardonne). En plus d’être beau gosse, il me donne l’impression de maîtriser son sujet avec calme qui plus est.
Il est très difficile de gérer.
Cependant que cette crise ne se répète plus.

#EspaceGG",45,2,1,6
73,2022-06-23 09:54:09+00:00,https://twitter.com/paykoun_mamou/status/1539909666301288448,paykoun_mamou,Twitter for Android,,"bnjr Lamine et a toute l'équipe des GG La méchanceté de certains guinéens qui profite en augmentant les prix pour accentuer les souffrances des guinéens,doivent être arrêtés et démasqués avec tout le système qui est derrière mais en Guinée tout est permi
 Congo Brazza 
#EspaceGG",0,0,0,0
74,2022-06-23 09:53:29+00:00,https://twitter.com/MamadiKeita123/status/1539909500706209792,MamadiKeita123,Twitter for Android,Guinée,"Salut !
Il faut saluer le courage de Charles Wright,pour la suspension des habilitations de ces officiers de police judicaire,car ces gens ont longtemps duré dans la délinquence économique
Tous ces bandits à col-blanc,doivent être tractés,par les emprises de la justice
#EspaceGG",1,2,0,0
75,2022-06-23 09:52:31+00:00,https://twitter.com/KpoghomouHubert/status/1539909255934910465,KpoghomouHubert,Twitter for Android,,"@espaceTV_gn 
Bonjour les GG ! C'est inabsurbe de voir des jeûnes guinéens supporter des politiques de notre pays qui investissent ailleurs et qui préfèrent laisser le notre pauvre; après ces mêmes  égoïstes qui veulent présider la Guinée.Reveillons-nous jeunes! #EspaceGG",0,0,0,0
76,2022-06-23 09:51:38+00:00,https://twitter.com/mouctardiallo13/status/1539909035989794817,mouctardiallo13,Twitter for Android,conakry,"Bnjr les GG! Bnjr à tous les auditeurs de la Radio Espace Au regard de tous ce qui se passe en Guinée je me dis que Dieu nous a quitté, les agissements de nos hommes en tenue sont vraiment choquants. Ils se croient être à la fois et la loi et la Justice. 
#EspaceGG",0,0,0,0
77,2022-06-23 09:51:22+00:00,https://twitter.com/Cellou_Adams/status/1539908965152194560,Cellou_Adams,Twitter for Android,Guinée,"Le problème de ce gouvernement, il ne communique pas en temps réel face à une crise, mais il faut dire aux citoyens qu'est-ce qui ne va pas. Malheureusement c'est en ce moment de crise, qu'on rend les choses plus difficiles, on s'aime pas franchement. Continuons ainsi😥
#EspaceGG",0,0,0,0
78,2022-06-23 09:49:18+00:00,https://twitter.com/Morlys22/status/1539908448007110659,Morlys22,Twitter for iPhone,"Montréal, Québec","Bonjour lamine ce que je n’arrive pas à comprendre y’a deux marées par jour comment quelqu’un peut parler de marée haute et basse en 48h, dit à mr Doumbouya de dire la vérité aux guinéens #EspaceGG #Lamineguirasi",0,0,0,0
79,2022-06-23 09:48:41+00:00,https://twitter.com/DgLancei/status/1539908290901057537,DgLancei,Twitter for Android,,"#EspaceGG
Bonjour les GG
Il faut le reconnaître le report de la marche du FNDC est très salutaire et républicain. Il est important de se retrouver au tour de la table d'en discuter davantage sans quoi la manifestation sur la rue  n'est pas la solution pour résoudre un problème.",0,0,0,0
80,2022-06-23 09:47:09+00:00,https://twitter.com/IbrahimKourouma/status/1539907904953880577,IbrahimKourouma,Twitter for Android,Saint-Etienne,"Bonjour les GG,
Il y a moins d'un mois on subventionnait du carburant avec fierté au peuple malien. Comment peut-on nous parler de crise de carburant aujourd'hui s'il y avait une bonne gestion ? Que l'état nous dise à quand le prix du litre à 15000fg #espacegg",1,0,0,1
81,2022-06-23 09:42:52+00:00,https://twitter.com/ALIbraBah1/status/1539906828749967361,ALIbraBah1,Twitter for Android,Guinée,"Bonjour #espacegg 
Le gouvernement devrait faire un communiqué relatif à cette crise de carburant. Hier des guinéens ont vendu le litre à leurs frères guinéens à 30 000 franc. Ce pays part en couille franchement. Et je rejette la faute au ministère des hydrocarbures et la SONAP.",0,0,0,0
